machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-10,9.77
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-11,9.65
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-12,11.48
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-13,8.63
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-14,11.16
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-15,6.15
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-16,5.02
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-17,10.53
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-18,11.56
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-19,10.61
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-20,11.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-21,11.63
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-22,6.17
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-23,4.74
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-24,10.08
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-25,11.24
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-26,11.8
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-27,11.56
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-28,12.7
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-29,5.9
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-30,2.6
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-10-31,10.08
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-01,11.56
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-02,11.42
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-03,11.06
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-04,9.96
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-05,7.27
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-06,2.74
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-07,12.01
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-08,13.54
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-09,11.3
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-10,11.5
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-11,10.53
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-12,4.95
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-13,10.465
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-14,9.99
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-15,9.67
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-16,12.52
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-17,11.22
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-18,11.31
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-19,6.3
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-20,3.68
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-21,11.84
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-22,10.94
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-23,11.45
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-24,10.79
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-25,10.66
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-26,5.32
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-27,2.06
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-28,10.73
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-29,11.02
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-11-30,9.81
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-01,10.94
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-02,11.02
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-03,4.64
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-04,3.02
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-05,11.34
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-06,11.32
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-07,9.93
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-08,11.11
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-09,11.89
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-10,7.28
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-11,3.75
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-12,10.55
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-13,10.4
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-14,11.39
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-15,11.15
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-16,11.54
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-17,6.7
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-18,4.58
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-19,11.06
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-20,11.68
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-21,11.75
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-22,10.25
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-23,9.34
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-24,7.97
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-25,4.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-26,9.43
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-27,10.33
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-28,11.66
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-29,10.72
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-30,10.51
CT-203,CT,St. Anne's Hospital,2022-04-03,2022-12-31,7.84
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-01,2.9
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-02,10.25
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-03,11.16
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-04,11.32
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-05,11.42
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-06,11.79
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-07,10.465
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-08,4.28
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-09,10.74
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-10,11.03
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-11,11.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-12,11.16
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-13,11.67
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-14,7.08
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-15,3.88
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-16,10.24
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-17,11.03
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-18,10.95
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-19,11.14
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-20,12.96
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-21,6.11
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-22,4.22
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-23,11.93
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-24,11.06
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-25,13.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-26,10.63
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-27,11.26
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-28,5.86
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-29,3.52
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-30,11.19
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-01-31,11.73
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-01,11.26
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-02,12.1
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-03,10.88
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-04,6.28
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-05,6.27
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-06,11.33
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-07,10.32
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-08,10.35
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-09,10.12
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-10,11.81
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-11,6.25
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-12,3.95
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-13,10.91
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-14,11.63
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-15,10.21
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-16,10.0
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-17,11.17
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-18,7.12
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-19,4.14
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-20,10.24
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-21,11.58
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-22,10.3
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-23,10.5
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-24,10.12
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-25,7.75
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-26,4.41
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-27,11.51
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-02-28,12.09
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-01,13.5
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-02,9.43
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-03,10.31
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-04,6.03
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-05,3.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-06,10.0
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-07,10.7
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-08,9.88
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-09,11.27
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-10,11.02
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-11,10.465
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-12,4.3
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-13,11.51
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-14,10.63
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-15,12.88
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-16,11.18
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-17,9.29
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-18,5.68
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-19,2.27
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-20,10.99
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-21,10.86
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-22,10.55
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-23,12.78
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-24,11.46
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-25,7.24
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-26,3.0
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-27,10.07
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-28,11.0
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-29,11.13
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-30,9.3
CT-203,CT,St. Anne's Hospital,2022-04-03,2023-03-31,10.81
XR-301,X-ray,Riverside General,2014-06-18,2022-04-01,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-04-02,8.01
XR-301,X-ray,Riverside General,2014-06-18,2022-04-03,3.91
XR-301,X-ray,Riverside General,2014-06-18,2022-04-04,13.14
XR-301,X-ray,Riverside General,2014-06-18,2022-04-05,13.54
XR-301,X-ray,Riverside General,2014-06-18,2022-04-06,13.84
XR-301,X-ray,Riverside General,2014-06-18,2022-04-07,14.4
XR-301,X-ray,Riverside General,2014-06-18,2022-04-08,14.93
XR-301,X-ray,Riverside General,2014-06-18,2022-04-09,7.92
XR-301,X-ray,Riverside General,2014-06-18,2022-04-10,4.31
XR-301,X-ray,Riverside General,2014-06-18,2022-04-11,14.22
XR-301,X-ray,Riverside General,2014-06-18,2022-04-12,14.41
XR-301,X-ray,Riverside General,2014-06-18,2022-04-13,13.26
XR-301,X-ray,Riverside General,2014-06-18,2022-04-14,14.61
XR-301,X-ray,Riverside General,2014-06-18,2022-04-15,14.81
XR-301,X-ray,Riverside General,2014-06-18,2022-04-16,9.66
XR-301,X-ray,Riverside General,2014-06-18,2022-04-17,6.76
XR-301,X-ray,Riverside General,2014-06-18,2022-04-18,12.78
XR-301,X-ray,Riverside General,2014-06-18,2022-04-19,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-04-20,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-04-21,13.63
XR-301,X-ray,Riverside General,2014-06-18,2022-04-22,13.02
XR-301,X-ray,Riverside General,2014-06-18,2022-04-23,6.61
XR-301,X-ray,Riverside General,2014-06-18,2022-04-24,4.91
XR-301,X-ray,Riverside General,2014-06-18,2022-04-25,12.89
XR-301,X-ray,Riverside General,2014-06-18,2022-04-26,13.83
XR-301,X-ray,Riverside General,2014-06-18,2022-04-27,12.86
XR-301,X-ray,Riverside General,2014-06-18,2022-04-28,12.53
XR-301,X-ray,Riverside General,2014-06-18,2022-04-29,13.99
XR-301,X-ray,Riverside General,2014-06-18,2022-04-30,8.41
XR-301,X-ray,Riverside General,2014-06-18,2022-05-01,5.45
XR-301,X-ray,Riverside General,2014-06-18,2022-05-02,16.14
XR-301,X-ray,Riverside General,2014-06-18,2022-05-03,14.04
XR-301,X-ray,Riverside General,2014-06-18,2022-05-04,14.27
XR-301,X-ray,Riverside General,2014-06-18,2022-05-05,12.55
XR-301,X-ray,Riverside General,2014-06-18,2022-05-06,12.32
XR-301,X-ray,Riverside General,2014-06-18,2022-05-07,9.98
XR-301,X-ray,Riverside General,2014-06-18,2022-05-08,3.79
XR-301,X-ray,Riverside General,2014-06-18,2022-05-09,12.59
XR-301,X-ray,Riverside General,2014-06-18,2022-05-10,13.69
XR-301,X-ray,Riverside General,2014-06-18,2022-05-11,13.64
XR-301,X-ray,Riverside General,2014-06-18,2022-05-12,12.74
XR-301,X-ray,Riverside General,2014-06-18,2022-05-13,13.4
XR-301,X-ray,Riverside General,2014-06-18,2022-05-14,9.59
XR-301,X-ray,Riverside General,2014-06-18,2022-05-15,3.92
XR-301,X-ray,Riverside General,2014-06-18,2022-05-16,12.2
XR-301,X-ray,Riverside General,2014-06-18,2022-05-17,14.77
XR-301,X-ray,Riverside General,2014-06-18,2022-05-18,14.28
XR-301,X-ray,Riverside General,2014-06-18,2022-05-19,13.05
XR-301,X-ray,Riverside General,2014-06-18,2022-05-20,12.0
XR-301,X-ray,Riverside General,2014-06-18,2022-05-21,7.42
XR-301,X-ray,Riverside General,2014-06-18,2022-05-22,4.75
XR-301,X-ray,Riverside General,2014-06-18,2022-05-23,15.02
XR-301,X-ray,Riverside General,2014-06-18,2022-05-24,12.6
XR-301,X-ray,Riverside General,2014-06-18,2022-05-25,13.64
XR-301,X-ray,Riverside General,2014-06-18,2022-05-26,14.48
XR-301,X-ray,Riverside General,2014-06-18,2022-05-27,11.12
XR-301,X-ray,Riverside General,2014-06-18,2022-05-28,9.38
XR-301,X-ray,Riverside General,2014-06-18,2022-05-29,3.51
XR-301,X-ray,Riverside General,2014-06-18,2022-05-30,14.1
XR-301,X-ray,Riverside General,2014-06-18,2022-05-31,14.01
XR-301,X-ray,Riverside General,2014-06-18,2022-06-01,14.93
XR-301,X-ray,Riverside General,2014-06-18,2022-06-02,14.34
XR-301,X-ray,Riverside General,2014-06-18,2022-06-03,11.12
XR-301,X-ray,Riverside General,2014-06-18,2022-06-04,7.38
XR-301,X-ray,Riverside General,2014-06-18,2022-06-05,4.96
XR-301,X-ray,Riverside General,2014-06-18,2022-06-06,13.52
XR-301,X-ray,Riverside General,2014-06-18,2022-06-07,14.26
XR-301,X-ray,Riverside General,2014-06-18,2022-06-08,14.6
XR-301,X-ray,Riverside General,2014-06-18,2022-06-09,14.41
XR-301,X-ray,Riverside General,2014-06-18,2022-06-10,13.5
XR-301,X-ray,Riverside General,2014-06-18,2022-06-11,6.21
XR-301,X-ray,Riverside General,2014-06-18,2022-06-12,4.31
XR-301,X-ray,Riverside General,2014-06-18,2022-06-13,14.19
XR-301,X-ray,Riverside General,2014-06-18,2022-06-14,12.54
XR-301,X-ray,Riverside General,2014-06-18,2022-06-15,14.43
XR-301,X-ray,Riverside General,2014-06-18,2022-06-16,14.74
XR-301,X-ray,Riverside General,2014-06-18,2022-06-17,13.88
XR-301,X-ray,Riverside General,2014-06-18,2022-06-18,4.87
XR-301,X-ray,Riverside General,2014-06-18,2022-06-19,3.4
XR-301,X-ray,Riverside General,2014-06-18,2022-06-20,15.81
XR-301,X-ray,Riverside General,2014-06-18,2022-06-21,13.14
XR-301,X-ray,Riverside General,2014-06-18,2022-06-22,11.55
XR-301,X-ray,Riverside General,2014-06-18,2022-06-23,15.1
XR-301,X-ray,Riverside General,2014-06-18,2022-06-24,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-06-25,9.46
XR-301,X-ray,Riverside General,2014-06-18,2022-06-26,5.11
XR-301,X-ray,Riverside General,2014-06-18,2022-06-27,14.24
XR-301,X-ray,Riverside General,2014-06-18,2022-06-28,14.14
XR-301,X-ray,Riverside General,2014-06-18,2022-06-29,14.5
XR-301,X-ray,Riverside General,2014-06-18,2022-06-30,16.24
XR-301,X-ray,Riverside General,2014-06-18,2022-07-01,14.8
XR-301,X-ray,Riverside General,2014-06-18,2022-07-02,6.5
XR-301,X-ray,Riverside General,2014-06-18,2022-07-03,5.3
XR-301,X-ray,Riverside General,2014-06-18,2022-07-04,14.99
XR-301,X-ray,Riverside General,2014-06-18,2022-07-05,15.06
XR-301,X-ray,Riverside General,2014-06-18,2022-07-06,13.27
XR-301,X-ray,Riverside General,2014-06-18,2022-07-07,15.02
XR-301,X-ray,Riverside General,2014-06-18,2022-07-08,14.76
XR-301,X-ray,Riverside General,2014-06-18,2022-07-09,11.07
XR-301,X-ray,Riverside General,2014-06-18,2022-07-10,3.98
XR-301,X-ray,Riverside General,2014-06-18,2022-07-11,13.18
XR-301,X-ray,Riverside General,2014-06-18,2022-07-12,13.4
XR-301,X-ray,Riverside General,2014-06-18,2022-07-13,13.2
XR-301,X-ray,Riverside General,2014-06-18,2022-07-14,12.76
XR-301,X-ray,Riverside General,2014-06-18,2022-07-15,10.7
XR-301,X-ray,Riverside General,2014-06-18,2022-07-16,7.76
XR-301,X-ray,Riverside General,2014-06-18,2022-07-17,5.21
XR-301,X-ray,Riverside General,2014-06-18,2022-07-18,13.19
XR-301,X-ray,Riverside General,2014-06-18,2022-07-19,15.87
XR-301,X-ray,Riverside General,2014-06-18,2022-07-20,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-07-21,15.16
XR-301,X-ray,Riverside General,2014-06-18,2022-07-22,14.02
XR-301,X-ray,Riverside General,2014-06-18,2022-07-23,9.15
XR-301,X-ray,Riverside General,2014-06-18,2022-07-24,5.11
XR-301,X-ray,Riverside General,2014-06-18,2022-07-25,15.24
XR-301,X-ray,Riverside General,2014-06-18,2022-07-26,13.8
XR-301,X-ray,Riverside General,2014-06-18,2022-07-27,14.28
XR-301,X-ray,Riverside General,2014-06-18,2022-07-28,14.14
XR-301,X-ray,Riverside General,2014-06-18,2022-07-29,13.42
XR-301,X-ray,Riverside General,2014-06-18,2022-07-30,8.69
XR-301,X-ray,Riverside General,2014-06-18,2022-07-31,7.27
XR-301,X-ray,Riverside General,2014-06-18,2022-08-01,13.44
XR-301,X-ray,Riverside General,2014-06-18,2022-08-02,14.2
XR-301,X-ray,Riverside General,2014-06-18,2022-08-03,15.12
XR-301,X-ray,Riverside General,2014-06-18,2022-08-04,14.99
XR-301,X-ray,Riverside General,2014-06-18,2022-08-05,13.75
XR-301,X-ray,Riverside General,2014-06-18,2022-08-06,5.62
XR-301,X-ray,Riverside General,2014-06-18,2022-08-07,5.38
XR-301,X-ray,Riverside General,2014-06-18,2022-08-08,11.3
XR-301,X-ray,Riverside General,2014-06-18,2022-08-09,15.35
XR-301,X-ray,Riverside General,2014-06-18,2022-08-10,13.92
XR-301,X-ray,Riverside General,2014-06-18,2022-08-11,14.84
XR-301,X-ray,Riverside General,2014-06-18,2022-08-12,12.74
XR-301,X-ray,Riverside General,2014-06-18,2022-08-13,6.53
XR-301,X-ray,Riverside General,2014-06-18,2022-08-14,5.09
XR-301,X-ray,Riverside General,2014-06-18,2022-08-15,13.7
XR-301,X-ray,Riverside General,2014-06-18,2022-08-16,13.2
XR-301,X-ray,Riverside General,2014-06-18,2022-08-17,13.83
XR-301,X-ray,Riverside General,2014-06-18,2022-08-18,16.78
XR-301,X-ray,Riverside General,2014-06-18,2022-08-19,14.65
XR-301,X-ray,Riverside General,2014-06-18,2022-08-20,9.4
XR-301,X-ray,Riverside General,2014-06-18,2022-08-21,5.74
XR-301,X-ray,Riverside General,2014-06-18,2022-08-22,15.36
XR-301,X-ray,Riverside General,2014-06-18,2022-08-23,13.53
XR-301,X-ray,Riverside General,2014-06-18,2022-08-24,11.48
XR-301,X-ray,Riverside General,2014-06-18,2022-08-25,13.53
XR-301,X-ray,Riverside General,2014-06-18,2022-08-26,14.63
XR-301,X-ray,Riverside General,2014-06-18,2022-08-27,7.18
XR-301,X-ray,Riverside General,2014-06-18,2022-08-28,4.61
XR-301,X-ray,Riverside General,2014-06-18,2022-08-29,12.98
XR-301,X-ray,Riverside General,2014-06-18,2022-08-30,15.39
XR-301,X-ray,Riverside General,2014-06-18,2022-08-31,14.56
XR-301,X-ray,Riverside General,2014-06-18,2022-09-01,14.45
XR-301,X-ray,Riverside General,2014-06-18,2022-09-02,14.42
XR-301,X-ray,Riverside General,2014-06-18,2022-09-03,8.2
XR-301,X-ray,Riverside General,2014-06-18,2022-09-04,5.03
XR-301,X-ray,Riverside General,2014-06-18,2022-09-05,12.43
XR-301,X-ray,Riverside General,2014-06-18,2022-09-06,11.33
XR-301,X-ray,Riverside General,2014-06-18,2022-09-07,13.9
XR-301,X-ray,Riverside General,2014-06-18,2022-09-08,14.09
XR-301,X-ray,Riverside General,2014-06-18,2022-09-09,15.07
XR-301,X-ray,Riverside General,2014-06-18,2022-09-10,9.97
XR-301,X-ray,Riverside General,2014-06-18,2022-09-11,6.53
XR-301,X-ray,Riverside General,2014-06-18,2022-09-12,12.64
XR-301,X-ray,Riverside General,2014-06-18,2022-09-13,13.35
XR-301,X-ray,Riverside General,2014-06-18,2022-09-14,14.26
XR-301,X-ray,Riverside General,2014-06-18,2022-09-15,16.52
XR-301,X-ray,Riverside General,2014-06-18,2022-09-16,15.36
XR-301,X-ray,Riverside General,2014-06-18,2022-09-17,9.47
XR-301,X-ray,Riverside General,2014-06-18,2022-09-18,4.38
XR-301,X-ray,Riverside General,2014-06-18,2022-09-19,12.77
XR-301,X-ray,Riverside General,2014-06-18,2022-09-20,14.6
XR-301,X-ray,Riverside General,2014-06-18,2022-09-21,12.53
XR-301,X-ray,Riverside General,2014-06-18,2022-09-22,13.47
XR-301,X-ray,Riverside General,2014-06-18,2022-09-23,13.61
XR-301,X-ray,Riverside General,2014-06-18,2022-09-24,9.99
XR-301,X-ray,Riverside General,2014-06-18,2022-09-25,4.42
XR-301,X-ray,Riverside General,2014-06-18,2022-09-26,11.05
XR-301,X-ray,Riverside General,2014-06-18,2022-09-27,14.29
XR-301,X-ray,Riverside General,2014-06-18,2022-09-28,12.97
XR-301,X-ray,Riverside General,2014-06-18,2022-09-29,13.78
XR-301,X-ray,Riverside General,2014-06-18,2022-09-30,13.64
XR-301,X-ray,Riverside General,2014-06-18,2022-10-01,7.94
XR-301,X-ray,Riverside General,2014-06-18,2022-10-02,5.68
XR-301,X-ray,Riverside General,2014-06-18,2022-10-03,12.05
XR-301,X-ray,Riverside General,2014-06-18,2022-10-04,13.17
XR-301,X-ray,Riverside General,2014-06-18,2022-10-05,14.49
XR-301,X-ray,Riverside General,2014-06-18,2022-10-06,13.06
XR-301,X-ray,Riverside General,2014-06-18,2022-10-07,11.97
XR-301,X-ray,Riverside General,2014-06-18,2022-10-08,8.98
XR-301,X-ray,Riverside General,2014-06-18,2022-10-09,6.04
XR-301,X-ray,Riverside General,2014-06-18,2022-10-10,13.69
XR-301,X-ray,Riverside General,2014-06-18,2022-10-11,11.58
XR-301,X-ray,Riverside General,2014-06-18,2022-10-12,14.51
XR-301,X-ray,Riverside General,2014-06-18,2022-10-13,11.91
XR-301,X-ray,Riverside General,2014-06-18,2022-10-14,14.08
XR-301,X-ray,Riverside General,2014-06-18,2022-10-15,7.27
XR-301,X-ray,Riverside General,2014-06-18,2022-10-16,3.53
XR-301,X-ray,Riverside General,2014-06-18,2022-10-17,13.25
XR-301,X-ray,Riverside General,2014-06-18,2022-10-18,13.53
XR-301,X-ray,Riverside General,2014-06-18,2022-10-19,13.03
XR-301,X-ray,Riverside General,2014-06-18,2022-10-20,14.38
XR-301,X-ray,Riverside General,2014-06-18,2022-10-21,13.25
XR-301,X-ray,Riverside General,2014-06-18,2022-10-22,9.32
XR-301,X-ray,Riverside General,2014-06-18,2022-10-23,5.12
XR-301,X-ray,Riverside General,2014-06-18,2022-10-24,12.97
XR-301,X-ray,Riverside General,2014-06-18,2022-10-25,12.78
XR-301,X-ray,Riverside General,2014-06-18,2022-10-26,11.92
XR-301,X-ray,Riverside General,2014-06-18,2022-10-27,14.06
XR-301,X-ray,Riverside General,2014-06-18,2022-10-28,13.35
XR-301,X-ray,Riverside General,2014-06-18,2022-10-29,5.63
XR-301,X-ray,Riverside General,2014-06-18,2022-10-30,4.22
XR-301,X-ray,Riverside General,2014-06-18,2022-10-31,12.75
XR-301,X-ray,Riverside General,2014-06-18,2022-11-01,15.47
XR-301,X-ray,Riverside General,2014-06-18,2022-11-02,11.86
